IBGE,Municipio,Population,Date,TotalVaccinations,PeopleVaccinated,PeopleFullyVaccinated,PercFullyVaccinated
3143005,Monte Belo,13139,2022-06-28,36982,13400,12528,95.3497222010808
3143104,Monte Carmelo,48049,2022-06-28,131978,46766,44978,93.6086078794564
3143203,Monte Santo de Minas,21504,2022-06-28,58773,21877,20658,96.0658482142857
3143302,Montes Claros,417478,2022-06-28,862663,380636,313174,75.0156894495039
3143401,Monte Sião,24247,2022-06-28,51798,20560,19206,79.2097991504104
3143450,Montezuma,8379,2022-06-28,15130,6195,5607,66.9172932330827
3143500,Morada Nova de Minas,8955,2022-06-28,21962,7718,7342,81.9877163595757
3143807,Munhoz,5960,2022-06-28,12349,4981,4691,78.7080536912752
3143906,Muriaé,109997,2022-06-28,236572,96026,86516,78.6530541742048
3144003,Mutum,26945,2022-06-28,56745,23107,20698,76.8157357580256
3144102,Muzambinho,20522,2022-06-28,55596,20643,19597,95.4926420426859
3144300,Nanuque,40583,2022-06-28,70359,29178,25629,63.152058743809
3144359,Naque,7104,2022-06-28,12825,5510,4722,66.4695945945946
3144375,Natalândia,3306,2022-06-28,7505,3174,2724,82.3956442831216
3144409,Natércia,4727,2022-06-28,12329,4369,4167,88.1531626824625
3144607,Nepomuceno,26882,2022-06-28,64729,25065,23447,87.2219328918979
3144656,Ninheira,10355,2022-06-28,22675,9066,8205,79.2370835345244
3144706,Nova Era,17524,2022-06-28,44869,17115,16102,91.8854142889751
3144805,Nova Lima,97378,2022-06-28,219339,82110,76194,78.2455996220912
3144904,Nova Módica,3548,2022-06-28,8082,3326,2837,79.9605411499436
3145000,Nova Ponte,16046,2022-06-28,35081,14527,12835,79.9887822510283
3145059,Nova Porteirinha,7493,2022-06-28,15531,6638,5781,77.1520085413052
3145109,Nova Resende,16937,2022-06-28,39088,15230,14067,83.054850327685
3145208,Nova Serrana,108241,2022-06-28,180898,83830,72681,67.147384078122
3145307,Novo Cruzeiro,31339,2022-06-28,65621,27082,24733,78.920833466288
3145406,Olaria,1694,2022-06-28,5367,1900,1870,110.38961038961
3145505,Olímpio Noronha,2829,2022-06-28,7445,2740,2590,91.5517850830682
3145604,Oliveira,41987,2022-06-28,115062,41111,39413,93.8695310453236
3145703,Oliveira Fortes,2128,2022-06-28,4743,1775,1633,76.7387218045113
3145802,Onça de Pitangui,3155,2022-06-28,8988,3547,3110,98.5736925515056
3145851,Oratórios,4671,2022-06-28,14342,5475,5143,110.104902590452
3145877,Orizânia,8138,2022-06-28,11906,5393,4563,56.0702875399361
3145901,Ouro Branco,40220,2022-06-28,108960,41149,37479,93.1849825957235
3146008,Ouro Fino,33938,2022-06-28,70685,26696,23981,70.6612057280924
3146107,Ouro Preto,74824,2022-06-28,188909,72212,67103,89.6811183577462
3146255,Padre Carvalho,6466,2022-06-28,10043,4431,3760,58.1503247757501
3146305,Padre Paraíso,20346,2022-06-28,35731,16173,13611,66.8976703037452
3146404,Paineiras,4440,2022-06-28,12866,4570,4355,98.0855855855856
3146503,Pains,8308,2022-06-28,22985,8121,7862,94.6316803081367
3146602,Paiva,1517,2022-06-28,4986,1704,1621,106.855636123929
3146750,Palmópolis,5196,2022-06-28,15880,6322,5702,109.738260200154
3146909,Papagaios,15922,2022-06-28,26134,12278,10432,65.5194071096596
3147006,Paracatu,94539,2022-06-28,195386,80555,72613,76.8074551243402
3147105,Pará de Minas,95616,2022-06-28,211249,82891,75403,78.8602325970549
3147204,Paraguaçu,21693,2022-06-28,44472,20210,19095,88.0237864748997
3147303,Paraisópolis,21353,2022-06-28,55741,21008,19771,92.5912049829064
3147402,Paraopeba,24854,2022-06-28,62002,24125,22295,89.7038706043293
3147501,Passabém,1619,2022-06-28,4851,1705,1637,101.111797405806
3147600,Passa Quatro,16439,2022-06-28,37543,14779,13310,80.9659954985096
3147709,Passa Tempo,8031,2022-06-28,20704,7814,7306,90.9724816336695
3147907,Passos,115970,2022-06-28,250720,98435,89880,77.5028024489092
3147956,Patis,6031,2022-06-28,8534,3840,3087,51.1855413695905
3148004,Patos de Minas,154641,2022-06-28,380188,141039,130427,84.3417981001158
3148103,Patrocínio,92116,2022-06-28,187589,81102,73160,79.4215988536194
3148301,Paula Cândido,9597,2022-06-28,20327,7606,7194,74.9609252891529
3148400,Paulistas,4794,2022-06-28,14018,5104,4813,100.396328744264
3148509,Pavão,8390,2022-06-28,14167,6125,5428,64.6960667461264
3148608,Peçanha,17534,2022-06-28,38274,14899,13713,78.2080529257443
3148707,Pedra Azul,24333,2022-06-28,54926,21475,19621,80.6353511691941
3148756,Pedra Bonita,7157,2022-06-28,11805,5255,4509,63.0012575101299
3148806,Pedra do Anta,2960,2022-06-28,9852,3820,3540,119.594594594595
3148905,Pedra do Indaiá,3977,2022-06-28,11242,4217,3920,98.5667588634649
3149101,Pedralva,11098,2022-06-28,30920,11262,10590,95.4225986664264
3149150,Pedras de Maria da Cruz,12313,2022-06-28,18938,7809,7017,56.9885486883781
3149200,Pedrinópolis,3651,2022-06-28,10024,3658,3421,93.700356066831
3149309,Pedro Leopoldo,65149,2022-06-28,121568,50141,45098,69.2228583708115
3149606,Pequi,4457,2022-06-28,11368,4405,4019,90.1727619474983
3149705,Perdigão,11994,2022-06-28,25066,10753,9235,76.996831749208
3149804,Perdizes,16469,2022-06-28,36293,14039,13536,82.1907826826158
3149903,Perdões,21577,2022-06-28,51990,19890,18518,85.8228669416508
3149952,Periquito,6738,2022-06-28,13613,6005,5016,74.4434550311665
3150000,Pescador,4261,2022-06-28,9133,3581,3312,77.7282328091997
3150158,Piedade de Caratinga,8832,2022-06-28,19535,8193,7367,83.4125905797101
3150208,Piedade de Ponte Nova,4141,2022-06-28,11300,4065,3943,95.2185462448684
3150307,Piedade do Rio Grande,4436,2022-06-28,13091,4624,4400,99.1884580703336
3150406,Piedade dos Gerais,5034,2022-06-28,14227,5222,5035,100.019864918554
3150539,Pingo-d'Água,5029,2022-06-28,8593,3943,3447,68.5424537681448
3150604,Piracema,6386,2022-06-28,19623,7027,6825,106.874412777952
3150703,Pirajuba,6491,2022-06-28,18013,6910,6224,95.8866122323217
3150802,Piranga,17641,2022-06-28,42057,15308,14437,81.837764299076
3150901,Piranguçu,5504,2022-06-28,14177,5344,5170,93.9316860465116
3151008,Piranguinho,8683,2022-06-28,22550,8105,7876,90.7059771968214
3151107,Pirapetinga,10791,2022-06-28,30535,12207,10926,101.251042535446
3151206,Pirapora,56845,2022-06-28,107887,45479,40906,71.9605945993491
3151305,Piraúba,10732,2022-06-28,28956,11242,9490,88.4271338054417
3151404,Pitangui,28433,2022-06-28,61420,25042,22717,79.8965990222629
3151503,Piumhi,35137,2022-06-28,79523,30954,29427,83.7493240743376
3151602,Planura,12445,2022-06-28,26349,10442,9435,75.813579750904
3151701,Poço Fundo,16900,2022-06-28,42121,14903,14527,85.9585798816568
3151800,Poços de Caldas,169838,2022-06-28,448195,164721,155752,91.7062141570202
3151909,Pocrane,8288,2022-06-28,19039,7493,7071,85.3161196911197
3152006,Pompéu,32248,2022-06-28,73927,29323,26732,82.895063259737
3152105,Ponte Nova,60003,2022-06-28,152809,58333,55283,92.133726647001
3152131,Ponto Chique,4305,2022-06-28,7114,3618,2842,66.0162601626016
3152170,Ponto dos Volantes,12235,2022-06-28,25192,10165,9180,75.030649775235
3152204,Porteirinha,37823,2022-06-28,87555,34994,31294,82.738016550776
3152402,Poté,16675,2022-06-28,33848,13550,12227,73.3253373313343
3152501,Pouso Alegre,154293,2022-06-28,392965,152355,141450,91.67622640042
3152600,Pouso Alto,5862,2022-06-28,18967,6980,6674,113.851927669737
3152709,Prados,9128,2022-06-28,22320,8045,7558,82.8001752848379
3152808,Prata,28173,2022-06-28,61855,24571,22496,79.8495012955667
3152907,Pratápolis,8530,2022-06-28,23662,8942,8467,99.2614302461899
3153004,Pratinha,3658,2022-06-28,11085,4021,3918,107.107709130673
3153103,Presidente Bernardes,5315,2022-06-28,15740,5384,5144,96.7826904985889
3153301,Presidente Kubitschek,3000,2022-06-28,8219,3011,2824,94.1333333333333
3153400,Presidente Olegário,19680,2022-06-28,42652,16619,14702,74.7052845528455
3153608,Prudente de Morais,10931,2022-06-28,23177,9809,8747,80.020126246455
3153707,Quartel Geral,3603,2022-06-28,8876,3113,2994,83.097418817652
3153806,Queluzito,1948,2022-06-28,5025,1858,1751,89.8870636550308
3153905,Raposos,16501,2022-06-28,36166,13910,13107,79.4315496030544
3154002,Raul Soares,23663,2022-06-28,61844,23087,21626,91.391624054431
3154101,Recreio,10522,2022-06-28,24235,8795,8210,78.0269910663372
3154150,Reduto,7247,2022-06-28,10523,4699,3921,54.1051469573617
3154200,Resende Costa,11578,2022-06-28,30315,11126,10629,91.8034202798411
3154309,Resplendor,17396,2022-06-28,36816,14849,13530,77.7765003449069
3154457,Riachinho,8132,2022-06-28,15796,6413,5791,71.2124938514511
3154507,Riacho dos Machados,9471,2022-06-28,16283,7014,6202,65.4841093865484
3154606,Ribeirão das Neves,341415,2022-06-28,629886,260810,233597,68.4202510141617
3154705,Ribeirão Vermelho,4061,2022-06-28,11092,3771,3718,91.5538044816548
3154804,Rio Acima,10524,2022-06-28,23810,9051,8503,80.7962751805397
3154903,Rio Casca,13384,2022-06-28,31131,12593,11288,84.3395098625224
3155009,Rio Doce,2630,2022-06-28,7711,2682,2523,95.9315589353612
3155108,Rio do Prado,5117,2022-06-28,12951,4737,4413,86.2419386359195
3155207,Rio Espera,5332,2022-06-28,14310,5161,4609,86.4403600900225
3155306,Rio Manso,5924,2022-06-28,15271,5485,5279,89.1120864280891
3155405,Rio Novo,8964,2022-06-28,21914,7964,7598,84.7612672913878
3155504,Rio Paranaíba,12356,2022-06-28,28773,10523,10010,81.0132729038524
3155603,Rio Pardo de Minas,31171,2022-06-28,53031,23365,20262,65.002726893587
3155702,Rio Piracicaba,14325,2022-06-28,33821,12579,11608,81.0331588132635
3155801,Rio Pomba,18007,2022-06-28,38254,15680,13182,73.2048647748098
3155900,Rio Preto,5493,2022-06-28,14556,5513,5230,95.2120881121427
3156007,Rio Vermelho,12635,2022-06-28,29237,11968,10203,80.7518796992481
3156106,Ritápolis,4521,2022-06-28,15199,5484,5271,116.589250165893
3156205,Rochedo de Minas,2335,2022-06-28,6150,2190,2143,91.7773019271949
3156304,Rodeiro,8333,2022-06-28,20405,9073,7733,92.7997119884795
3156601,Rubim,10269,2022-06-28,22562,8900,8308,80.9036907196417
3156700,Sabará,137877,2022-06-28,266054,103902,94846,68.7902985994764
3156809,Sabinópolis,15364,2022-06-28,40222,14717,13822,89.9635511585525
3156908,Sacramento,26556,2022-06-28,65193,25363,23317,87.8031330019581
3157005,Salinas,41864,2022-06-28,73768,32608,27342,65.3114848079496
3157104,Salto da Divisa,7014,2022-06-28,13710,5710,4913,70.045623039635
3157203,Santa Bárbara,31873,2022-06-28,86417,32101,30235,94.8608540143695
3157252,Santa Bárbara do Leste,8212,2022-06-28,19201,7623,6954,84.6809547004384
3157302,Santa Bárbara do Tugúrio,4385,2022-06-28,13135,4507,4383,99.9543899657925
3157336,Santa Cruz de Minas,8723,2022-06-28,21437,8967,8131,93.2133440330162
3157377,Santa Cruz de Salinas,4074,2022-06-28,10574,4353,3984,97.7908689248896
3157401,Santa Cruz do Escalvado,4693,2022-06-28,13113,4580,4503,95.9514170040486
3157609,Santa Fé de Minas,3806,2022-06-28,8121,3289,2926,76.878612716763
3157658,Santa Helena de Minas,6406,2022-06-28,15191,6135,5303,82.78176709335
3157708,Santa Juliana,14497,2022-06-28,35025,14648,12887,88.8942539835828
3157807,Santa Luzia,221705,2022-06-28,419896,173324,150250,67.7702352224803
3157906,Santa Margarida,16393,2022-06-28,34933,15419,13078,79.7779540047581
3158003,Santa Maria de Itabira,10867,2022-06-28,23385,9013,8231,75.7430753657863
3158102,Santa Maria do Salto,5203,2022-06-28,10448,4312,3777,72.5927349605997
3158201,Santa Maria do Suaçuí,14607,2022-06-28,35139,13066,12272,84.014513589375
3158607,Santana do Deserto,3985,2022-06-28,9846,3717,3336,83.7139272271016
3158805,Santana do Jacaré,4847,2022-06-28,11846,4494,3994,82.4014854549206
3158904,Santana do Manhuaçu,8660,2022-06-28,16124,7047,6015,69.4572748267899
3158953,Santana do Paraíso,36048,2022-06-28,77567,33685,29130,80.8089214380826
3159001,Santana do Riacho,4334,2022-06-28,10150,3830,3639,83.9640055376096
3159100,Santana dos Montes,3753,2022-06-28,9828,3555,3376,89.9547029043432
3159209,Santa Rita de Caldas,8900,2022-06-28,24509,8585,8262,92.8314606741573
3159357,Santa Rita de Minas,7322,2022-06-28,15899,6634,5832,79.6503687517072
3159407,Santa Rita de Ibitipoca,3380,2022-06-28,9545,3382,3243,95.9467455621302
3159506,Santa Rita do Itueto,5426,2022-06-28,12375,5238,4511,83.136748986362
3159605,Santa Rita do Sapucaí,44226,2022-06-28,116295,41564,39855,90.1166734500068
3159704,Santa Rosa da Serra,3364,2022-06-28,7464,2954,2633,78.2699167657551
3159803,Santa Vitória,19997,2022-06-28,51970,20151,18578,92.9039355903386
3159902,Santo Antônio do Amparo,18697,2022-06-28,48640,16964,16034,85.7570733272718
3160009,Santo Antônio do Aventureiro,3602,2022-06-28,10294,3555,3398,94.3364797334814
3160108,Santo Antônio do Grama,3861,2022-06-28,11643,4387,4009,103.833203833204
3160207,Santo Antônio do Itambé,3763,2022-06-28,7606,3506,2927,77.7836832314643
3160306,Santo Antônio do Jacinto,11570,2022-06-28,21581,9349,7990,69.0579083837511
3160405,Santo Antônio do Monte,28603,2022-06-28,57998,23474,21131,73.8768660630004
3160603,Santo Hipólito,3044,2022-06-28,6765,2697,2488,81.7345597897503
3160702,Santos Dumont,46357,2022-06-28,106797,41087,38957,84.036930776366
3160900,São Brás do Suaçuí,3770,2022-06-28,11006,4134,3989,105.809018567639
3160959,São Domingos das Dores,5672,2022-06-28,11582,4812,4350,76.6925246826516
3161007,São Domingos do Prata,17296,2022-06-28,47847,17795,16661,96.3286308973173
3161056,São Félix de Minas,3354,2022-06-28,7932,3140,2852,85.0327966607036
3161106,São Francisco,56625,2022-06-28,108161,46471,40467,71.4649006622517
3161205,São Francisco de Paula,6512,2022-06-28,19961,6723,6515,100.046068796069
3161304,São Francisco de Sales,6309,2022-06-28,14068,5199,4882,77.3815184656839
3161403,São Francisco do Glória,4758,2022-06-28,12566,4646,4292,90.2059688944935
3161502,São Geraldo,12751,2022-06-28,21572,8092,7714,60.4972159046349
3161601,São Geraldo da Piedade,3860,2022-06-28,10441,3898,3628,93.9896373056995
3161700,São Gonçalo do Abaeté,8527,2022-06-28,15020,5814,5323,62.4252374809429
3161809,São Gonçalo do Pará,12776,2022-06-28,28979,11326,10374,81.1991233562931
3161908,São Gonçalo do Rio Abaixo,11114,2022-06-28,33000,12429,11810,106.262371783336
3162005,São Gonçalo do Sapucaí,25670,2022-06-28,51521,20376,18901,73.6306973120374
3162104,São Gotardo,36084,2022-06-28,95126,39326,34654,96.0370247200976
3162203,São João Batista do Glória,7541,2022-06-28,20392,7812,7462,98.9523935817531
3162252,São João da Lagoa,4949,2022-06-28,8741,4430,3943,79.6726611436654
3162401,São João da Ponte,25033,2022-06-28,47246,19559,17303,69.1207605960133
3162450,São João das Missões,13232,2022-06-28,24909,10624,9347,70.6393591293833
3162500,São João del Rei,90897,2022-06-28,192884,75716,69885,76.8837255354962
3162559,São João do Manhuaçu,11785,2022-06-28,18417,8483,7143,60.6109461179466
3162609,São João do Oriente,7393,2022-06-28,15892,6499,5715,77.3028540511294
3162708,São João do Paraíso,23797,2022-06-28,44127,18025,16409,68.9540698407362
3162807,São João Evangelista,15761,2022-06-28,35296,13762,12731,80.7753315144978
3162906,São João Nepomuceno,26530,2022-06-28,64391,23758,22204,83.6939313984169
3162922,São Joaquim de Bicas,32696,2022-06-28,74422,29608,27685,84.6739662344018
3162948,São José da Barra,7532,2022-06-28,15074,5959,5497,72.9819437068508
3162955,São José da Lapa,24490,2022-06-28,58446,23051,21096,86.1412821559821
3163102,São José da Varginha,5151,2022-06-28,12833,4973,4651,90.293146961755
3163201,São José do Alegre,4222,2022-06-28,11619,3987,3983,94.3391757460919
3163300,São José do Divino,3851,2022-06-28,8128,3368,2971,77.148792521423
3163409,São José do Goiabal,5356,2022-06-28,11940,4371,4061,75.8215085884989
3163706,São Lourenço,46539,2022-06-28,111375,43100,39708,85.3219880100561
3163805,São Miguel do Anta,6949,2022-06-28,17669,6838,6144,88.4155993668154
3163904,São Pedro da União,4563,2022-06-28,15052,5289,5064,110.979618671926
3164001,São Pedro dos Ferros,7634,2022-06-28,19014,7358,6676,87.4508776526068
3164407,São Sebastião da Bela Vista,5598,2022-06-28,12255,4649,4392,78.4565916398714
3164431,São Sebastião da Vargem Alegre,3039,2022-06-28,7249,2737,2625,86.3770977295163
3164472,São Sebastião do Anta,6697,2022-06-28,12836,5379,4697,70.1358817380917
3164506,São Sebastião do Maranhão,9884,2022-06-28,17774,7238,6462,65.3783893160664
3164605,São Sebastião do Oeste,6948,2022-06-28,22349,9076,8116,116.810592976396
3164704,São Sebastião do Paraíso,71915,2022-06-28,156306,60459,56405,78.4328721407217
3164803,São Sebastião do Rio Preto,1478,2022-06-28,4317,1689,1576,106.630581867388
3164902,São Sebastião do Rio Verde,2259,2022-06-28,5925,2227,2145,94.9535192563081
3165107,São Tomás de Aquino,6980,2022-06-28,21858,8139,7599,108.868194842407
3165305,São Vicente de Minas,7876,2022-06-28,19892,7292,7046,89.461655662773
3165404,Sapucaí-Mirim,7045,2022-06-28,14416,5502,5205,73.8821859474805
3165503,Sardoá,6421,2022-06-28,11553,4701,4090,63.697243420028
3165537,Sarzedo,34050,2022-06-28,96094,36553,34262,100.622613803231
3165552,Setubinha,12493,2022-06-28,20973,9162,8266,66.1650524293605
3165578,Senador Amaral,5365,2022-06-28,14300,6148,5440,101.397949673812
3165701,Senador Firmino,7902,2022-06-28,20546,7150,6947,87.9144520374589
3165909,Senador Modestino Gonçalves,4056,2022-06-28,11244,4258,3891,95.9319526627219
3166006,Senhora de Oliveira,5786,2022-06-28,15413,5574,5349,92.4472865537504
3166204,Senhora dos Remédios,10474,2022-06-28,24688,9229,8444,80.6186748138247
3166303,Sericita,7340,2022-06-28,14562,6675,5654,77.0299727520436
3166501,Serra Azul de Minas,4292,2022-06-28,9834,3969,3609,84.0866728797763
3166808,Serra do Salitre,11750,2022-06-28,28982,11782,10484,89.2255319148936
3166907,Serrania,7667,2022-06-28,20834,7709,7374,96.178427024912
3167004,Serranos,1949,2022-06-28,5513,1925,1872,96.0492560287327
3167103,Serro,20915,2022-06-28,47500,18334,16322,78.0396844370069
3167202,Sete Lagoas,243950,2022-06-28,413513,172627,150702,61.7757737241238
3167400,Silvianópolis,6258,2022-06-28,14429,5886,5455,87.1684244167466
3167509,Simão Pereira,2621,2022-06-28,9732,3350,3234,123.388019839756
3167608,Simonésia,19834,2022-06-28,40563,17422,14246,71.8261571039629
3167905,Tabuleiro,3669,2022-06-28,11194,4129,3957,107.849550286182
3168002,Taiobeiras,34653,2022-06-28,63931,28075,24253,69.9881684125473
3168309,Taquaraçu de Minas,4120,2022-06-28,11554,4205,4051,98.3252427184466
3168408,Tarumirim,14280,2022-06-28,27312,10552,9756,68.3193277310924
3168507,Teixeiras,11680,2022-06-28,30580,11776,10704,91.6438356164384
3168606,Teófilo Otoni,141269,2022-06-28,259864,118137,96271,68.1472934614105
3168705,Timóteo,91268,2022-06-28,160954,64311,57486,62.9859315422711
3168804,Tiradentes,8160,2022-06-28,17205,6747,6181,75.7475490196079
3168903,Tiros,6369,2022-06-28,17654,7008,6442,101.146176793845
3169000,Tocantins,16769,2022-06-28,40824,15780,14327,85.4374142763433
3169059,Tocos do Moji,4117,2022-06-28,11891,3989,3905,94.8506193830459
3169109,Toledo,6336,2022-06-28,14093,5315,5153,81.3289141414142
3169208,Tombos,7683,2022-06-28,19772,7972,7159,93.1797474944683
3169307,Três Corações,80561,2022-06-28,178475,68307,63450,78.7601941386031
3169356,Três Marias,33062,2022-06-28,68567,26407,24571,74.3179480975138
3169406,Três Pontas,57127,2022-06-28,131788,51868,48032,84.0793320146341
3169505,Tumiritinga,6797,2022-06-28,11635,4793,4168,61.3211711048992
3169604,Tupaciguara,25466,2022-06-28,59127,22676,20744,81.4576297808843
3169703,Turmalina,20280,2022-06-28,48441,17814,16901,83.3382642998028
3169802,Turvolândia,5099,2022-06-28,12698,5000,4568,89.5861933712493
3169901,Ubá,117995,2022-06-28,223070,89577,80209,67.976609178355
3170008,Ubaí,12661,2022-06-28,22397,10243,8879,70.1287418055446
